substage,run_id,recipe,split,eval_mode,task_format,step,n_pairs,q_count_mode,q_cap,phase_train_n_pairs,accuracy,all_correct,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2000,1,capped,8,"1,2",1.0,1.0,4.313287354307249e-05,0.125,2.0794415416798357,0.0004017078077114647,0.001,67.06154012680054,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,2000,1,capped,8,"1,2",1.0,1.0,3.7687743969172516e-05,0.125,2.0794415416798357,,0.001,79.99450945854187,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,2000,2,capped,8,"1,2",0.998291015625,0.99658203125,0.00578386026154476,0.125,2.0794415416798357,,0.001,79.99451661109924,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,2000,4,capped,8,"1,2",0.291778564453125,0.0059814453125,6.065519988536835,0.125,2.0794415416798357,,0.001,79.99452018737793,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,2000,8,capped,8,"1,2",0.2074737548828125,0.0,6.832703128457069,0.125,2.0794415416798357,,0.001,79.99452543258667,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,2000,1,single,1,"1,2",1.0,1.0,3.80516823383914e-05,0.125,2.0794415416798357,,0.001,79.99453043937683,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,2000,2,single,1,"1,2",0.9964599609375,0.9964599609375,0.011193812561486993,0.125,2.0794415416798357,,0.001,79.9945387840271,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,2000,4,single,1,"1,2",0.32958984375,0.32958984375,5.2395985051989555,0.125,2.0794415416798357,,0.001,79.99454188346863,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,2000,8,single,1,"1,2",0.235595703125,0.235595703125,6.24949811398983,0.125,2.0794415416798357,,0.001,79.99454498291016,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2100,2,capped,8,"1,2",0.99609375,0.9921875,0.010062510147690773,0.125,2.0794415416798357,0.40001676479428255,0.001,83.43810033798218,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2200,1,capped,8,"1,2",1.0,1.0,9.038810821948573e-05,0.125,2.0794415416798357,0.001387021824947472,0.001,86.65868330001831,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2300,1,capped,8,"1,2",1.0,1.0,4.1855273593682796e-05,0.125,2.0794415416798357,0.0003513940113025896,0.001,89.67531776428223,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2400,1,capped,8,"1,2",1.0,1.0,3.96440846088808e-05,0.125,2.0794415416798357,0.000509533602588085,0.001,92.96343970298767,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2500,2,capped,8,"1,2",0.99609375,0.9921875,0.008332311175763607,0.125,2.0794415416798357,0.7769891419957077,0.001,96.09849524497986,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2600,2,capped,8,"1,2",1.0,1.0,0.009113100357353687,0.125,2.0794415416798357,0.7004999360867672,0.001,99.42558908462524,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2700,1,capped,8,"1,2",1.0,1.0,6.865992327220738e-05,0.125,2.0794415416798357,0.0006205235621563247,0.001,102.6465916633606,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2800,1,capped,8,"1,2",1.0,1.0,5.200523810344748e-05,0.125,2.0794415416798357,0.0005209033636005753,0.001,105.9708480834961,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,2900,1,capped,8,"1,2",1.0,1.0,6.164328078739345e-05,0.125,2.0794415416798357,0.0005340852069155678,0.001,108.66093468666077,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3000,1,capped,8,"1,2",1.0,1.0,4.58888644061517e-05,0.125,2.0794415416798357,0.00101918990831374,0.001,111.75206065177917,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3100,2,capped,8,"1,2",0.99609375,0.9921875,0.006787571590393782,0.125,2.0794415416798357,2.695970074310866,0.001,114.76674103736877,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3200,1,capped,8,"1,2",1.0,1.0,1.8526512576499954e-05,0.125,2.0794415416798357,0.00016526580809998016,0.001,118.15628695487976,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3300,1,capped,8,"1,2",1.0,1.0,3.7211706512607634e-05,0.125,2.0794415416798357,0.0003258069297782864,0.001,121.0474042892456,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3400,1,capped,8,"1,2",1.0,1.0,7.038561307126656e-05,0.125,2.0794415416798357,0.0010757722802346656,0.001,123.87023329734802,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3500,1,capped,8,"1,2",1.0,1.0,3.08027483697515e-05,0.125,2.0794415416798357,0.0002455043675160769,0.001,127.23364639282227,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3600,1,capped,8,"1,2",1.0,1.0,6.197296170284972e-05,0.125,2.0794415416798357,0.0005730108167991601,0.001,130.64767479896545,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3700,2,capped,8,"1,2",1.0,1.0,0.0021226040553301573,0.125,2.0794415416798357,0.23382508698532542,0.001,134.0308918952942,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3800,1,capped,8,"1,2",1.0,1.0,3.607934922911227e-05,0.125,2.0794415416798357,0.0005093099838095253,0.001,137.45874285697937,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,3900,1,capped,8,"1,2",1.0,1.0,5.902898556087166e-05,0.125,2.0794415416798357,0.0004960659122172734,0.001,140.8582272529602,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4000,1,capped,8,"1,2",1.0,1.0,6.675984332105145e-05,0.125,2.0794415416798357,0.001060649545393305,0.001,144.26784420013428,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,4000,1,capped,8,"1,2",1.0,1.0,6.586573158529063e-05,0.125,2.0794415416798357,,0.001,156.92275071144104,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,4000,2,capped,8,"1,2",0.9989013671875,0.997802734375,0.0052145650170132285,0.125,2.0794415416798357,,0.001,156.92276048660278,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,4000,4,capped,8,"1,2",0.258697509765625,0.0045166015625,7.152744814753532,0.125,2.0794415416798357,,0.001,156.92276453971863,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,4000,8,capped,8,"1,2",0.18731689453125,0.0,7.991357110440731,0.125,2.0794415416798357,,0.001,156.92276740074158,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,4000,1,single,1,"1,2",1.0,1.0,6.643733451028311e-05,0.125,2.0794415416798357,,0.001,156.922771692276,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,4000,2,single,1,"1,2",0.9984130859375,0.9984130859375,0.006325880939357376,0.125,2.0794415416798357,,0.001,156.9227888584137,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,4000,4,single,1,"1,2",0.2529296875,0.2529296875,7.030855894088745,0.125,2.0794415416798357,,0.001,156.92279171943665,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,4000,8,single,1,"1,2",0.183837890625,0.183837890625,7.860652528703213,0.125,2.0794415416798357,,0.001,156.92279839515686,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4100,1,capped,8,"1,2",1.0,1.0,1.6335183318005875e-05,0.125,2.0794415416798357,0.00014286969320755408,0.001,160.35596227645874,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4200,1,capped,8,"1,2",1.0,1.0,9.347637387691066e-06,0.125,2.0794415416798357,6.516217051101905e-05,0.001,163.75180912017822,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4300,2,capped,8,"1,2",1.0,1.0,0.0003542444028425962,0.125,2.0794415416798357,0.03808187049733041,0.001,167.1852526664734,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4400,1,capped,8,"1,2",1.0,1.0,1.9469836843200028e-05,0.125,2.0794415416798357,0.0001683324406151668,0.001,170.58991622924805,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4500,2,capped,8,"1,2",0.99609375,0.9921875,0.007322003599256277,0.125,2.0794415416798357,0.7165152734146546,0.001,173.96870350837708,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4600,2,capped,8,"1,2",1.0,1.0,0.0002850833407137543,0.125,2.0794415416798357,0.010075870038681548,0.001,177.37300181388855,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4700,1,capped,8,"1,2",1.0,1.0,2.2590622393181548e-05,0.125,2.0794415416798357,0.0002077265069746672,0.001,180.79478335380554,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4800,2,capped,8,"1,2",1.0,1.0,0.0021799784153699875,0.125,2.0794415416798357,0.0904384064524384,0.001,184.18712949752808,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,4900,1,capped,8,"1,2",1.0,1.0,3.0194980354281142e-05,0.125,2.0794415416798357,0.0004433164273817229,0.001,187.58023476600647,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5000,2,capped,8,"1,2",1.0,1.0,0.0004311185621190816,0.125,2.0794415416798357,0.052570234268073696,0.001,190.91140151023865,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5100,4,capped,8,"1,2,4",0.501953125,0.0234375,1.2129347324371338,0.125,2.0794415416798357,1.2085955838062117,0.001,194.34146165847778,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5200,1,capped,8,"1,2,4",1.0,1.0,2.336746001674328e-05,0.125,2.0794415416798357,0.00016807800177870826,0.001,197.75394773483276,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5300,1,capped,8,"1,2,4",1.0,1.0,1.44362602441106e-05,0.125,2.0794415416798357,0.00012135932716318619,0.001,200.6588957309723,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5400,4,capped,8,"1,2,4",0.908203125,0.6640625,0.24879229068756104,0.125,2.0794415416798357,1.384179005080301,0.001,203.03887128829956,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5500,2,capped,8,"1,2,4",1.0,1.0,0.0011374469613656402,0.125,2.0794415416798357,0.14526050693902418,0.001,205.98248744010925,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5600,2,capped,8,"1,2,4",1.0,1.0,0.00017051975009962916,0.125,2.0794415416798357,0.013228137993560202,0.001,209.39575266838074,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5700,4,capped,8,"1,2,4",0.9375,0.7578125,0.13768035173416138,0.125,2.0794415416798357,0.9205906696801703,0.001,212.84500312805176,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5800,2,capped,8,"1,2,4",0.99609375,0.9921875,0.012303167954087257,0.125,2.0794415416798357,0.47604889884646984,0.001,216.2569375038147,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,5900,1,capped,8,"1,2,4",1.0,1.0,1.592447551956866e-05,0.125,2.0794415416798357,0.0009731271947445563,0.001,219.63480949401855,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6000,4,capped,8,"1,2,4",0.9765625,0.90625,0.06693894416093826,0.125,2.0794415416798357,0.6944806322937206,0.001,223.02417159080505,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,6000,1,capped,8,"1,2,4",1.0,1.0,7.041156149512062e-05,0.125,2.0794415416798357,,0.001,235.70495796203613,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,6000,2,capped,8,"1,2,4",0.99969482421875,0.9993896484375,0.0006221190263886456,0.125,2.0794415416798357,,0.001,235.70496821403503,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,6000,4,capped,8,"1,2,4",0.9727783203125,0.8929443359375,0.07111691735917702,0.125,2.0794415416798357,,0.001,235.70497226715088,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,induction_capped,key_next_value,6000,8,capped,8,"1,2,4",0.2368316650390625,0.0,6.382669575512409,0.125,2.0794415416798357,,0.001,235.70497608184814,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,6000,1,single,1,"1,2,4",1.0,1.0,4.964031250409562e-05,0.125,2.0794415416798357,,0.001,235.70498037338257,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,6000,2,single,1,"1,2,4",0.9996337890625,0.9996337890625,0.0006189313988897993,0.125,2.0794415416798357,,0.001,235.70498371124268,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,6000,4,single,1,"1,2,4",0.9949951171875,0.9949951171875,0.020336387173301773,0.125,2.0794415416798357,,0.001,235.70498728752136,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,eval,single_query,key_next_value,6000,8,single,1,"1,2,4",0.2647705078125,0.2647705078125,4.981962416321039,0.125,2.0794415416798357,,0.001,235.70498991012573,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6100,1,capped,8,"1,2,4",1.0,1.0,4.595120572048472e-06,0.125,2.0794415416798357,5.0748679968559475e-05,0.001,239.29944729804993,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6200,2,capped,8,"1,2,4",1.0,1.0,0.0007691849023103714,0.125,2.0794415416798357,0.07695615244885766,0.001,242.6149616241455,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6300,1,capped,8,"1,2,4",1.0,1.0,8.745890227146447e-06,0.125,2.0794415416798357,0.0001441683705433318,0.001,245.91931533813477,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6400,2,capped,8,"1,2,4",1.0,1.0,6.869754724903032e-05,0.125,2.0794415416798357,0.0012981447698558809,0.001,249.22398257255554,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6500,2,capped,8,"1,2,4",1.0,1.0,0.00014027388533577323,0.125,2.0794415416798357,0.007992933457086146,0.001,252.46905303001404,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6600,1,capped,8,"1,2,4",1.0,1.0,9.175330887956079e-06,0.125,2.0794415416798357,8.200925988509587e-05,0.001,255.76187825202942,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6700,4,capped,8,"1,2,4",0.98046875,0.921875,0.0720248594880104,0.125,2.0794415416798357,1.6429994791344424,0.001,259.18515825271606,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6800,2,capped,8,"1,2,4",1.0,1.0,0.0012692812597379088,0.125,2.0794415416798357,0.1569196994345839,0.001,262.63845705986023,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,6900,4,capped,8,"1,2,4",0.986328125,0.9453125,0.03323995694518089,0.125,2.0794415416798357,0.49477743839534616,0.001,266.0701696872711,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,7000,4,capped,8,"1,2,4",0.953125,0.8203125,0.13860967755317688,0.125,2.0794415416798357,1.5189810392821732,0.001,269.5185503959656,ok
B0F.2,stage_b0f_b02_candidateA_6l256_seed2,random-init larger Transformer candidate 6L/256 N_VALUES=8,train,train_induction_capped,key_next_value,7100,4,capped,8,"1,2,4",0.984375,0.9453125,0.057661525905132294,0.125,2.0794415416798357,1.529956766864567,0.001,272.9274036884308,ok
