substage,run_id,recipe,split,eval_mode,task_format,step,n_pairs,q_count_mode,q_cap,phase_train_n_pairs,accuracy,all_correct,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,1300,2,capped,8,"1,2",0.9739583730697632,0.953125,0.09946510940790176,0.125,2.0794415416798357,2.14211188659926,0.001,43.632001638412476,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,1400,1,capped,8,"1,2",1.0,1.0,3.6216526495991275e-05,0.125,2.0794415416798357,0.0002601613781036456,0.001,46.0773446559906,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,1500,1,capped,8,"1,2",1.0,1.0,2.1259344066493213e-05,0.125,2.0794415416798357,0.00015130155591495492,0.001,48.47096800804138,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,1600,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.01842239871621132,0.125,2.0794415416798357,0.25790387889020283,0.001,50.88231539726257,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,1700,2,capped,8,"1,2",0.9947916865348816,0.9895833333333334,0.023785831406712532,0.125,2.0794415416798357,1.031956299046164,0.001,53.33578443527222,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,1800,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.00573371909558773,0.125,2.0794415416798357,0.5084299415772878,0.001,55.79505944252014,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,1900,1,capped,8,"1,2",1.0,1.0,1.8941516827908345e-05,0.125,2.0794415416798357,0.0001875346168913349,0.001,58.18329644203186,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2000,2,capped,8,"1,2",1.0,1.0,9.234086610376835e-05,0.125,2.0794415416798357,0.007500144945925723,0.001,60.56339240074158,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,2000,1,capped,8,"1,2",1.0,1.0,7.961946163703715e-06,0.125,2.0794415416798357,,0.001,72.34581136703491,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,2000,2,capped,8,"1,2",0.9993896577507257,0.998779296875,0.0022322103527017134,0.125,2.0794415416798357,,0.001,72.34581971168518,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,2000,4,capped,8,"1,2",0.32659912877716124,0.003662109375,7.1302189491689205,0.125,2.0794415416798357,,0.001,72.34582352638245,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,2000,8,capped,8,"1,2",0.21557617804501206,0.0,8.068744461983442,0.125,2.0794415416798357,,0.001,72.34582614898682,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,2000,1,single,1,"1,2",1.0,1.0,8.06993494606445e-06,0.125,2.0794415416798357,,0.001,72.34583330154419,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,2000,2,single,1,"1,2",0.9992675809189677,0.999267578125,0.002684959816463106,0.125,2.0794415416798357,,0.001,72.34583687782288,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,2000,4,single,1,"1,2",0.3499755966477096,0.3499755859375,6.939878601580858,0.125,2.0794415416798357,,0.001,72.3458399772644,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,2000,8,single,1,"1,2",0.22290039563085884,0.222900390625,7.623977903276682,0.125,2.0794415416798357,,0.001,72.34584259986877,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2100,2,capped,8,"1,2",1.0,1.0,0.0004098670615348965,0.125,2.0794415416798357,0.005493167460057286,0.001,74.92922377586365,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2200,1,capped,8,"1,2",1.0,1.0,1.889268787635956e-05,0.125,2.0794415416798357,0.00033239023501593955,0.001,77.20851016044617,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2300,2,capped,8,"1,2",1.0,1.0,0.0002085928135784343,0.125,2.0794415416798357,0.027326830420887117,0.001,79.18218946456909,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2400,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.008677220903337002,0.125,2.0794415416798357,0.5180346465261643,0.001,81.67560601234436,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2500,1,capped,8,"1,2",1.0,1.0,4.070487648277776e-06,0.125,2.0794415416798357,3.7274190982123436e-05,0.001,84.15393567085266,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2600,2,capped,8,"1,2",1.0,1.0,0.0002468324964866042,0.125,2.0794415416798357,0.008374793550880251,0.001,86.6716194152832,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2700,1,capped,8,"1,2",1.0,1.0,1.6260810298263095e-05,0.125,2.0794415416798357,0.000323780529968609,0.001,89.18863606452942,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2800,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.009089825674891472,0.125,2.0794415416798357,2.747687152156544,0.001,91.65986037254333,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,2900,1,capped,8,"1,2",1.0,1.0,1.374425210087793e-05,0.125,2.0794415416798357,0.0001495296220701692,0.001,94.1322135925293,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3000,1,capped,8,"1,2",1.0,1.0,2.4792529075057246e-05,0.125,2.0794415416798357,0.0003978518572683967,0.001,96.5976026058197,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,3000,1,capped,8,"1,2",1.0,1.0,2.4834760594671934e-05,0.125,2.0794415416798357,,0.001,109.38509798049927,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,3000,2,capped,8,"1,2",0.9943847865797579,0.98876953125,0.029786272078126785,0.125,2.0794415416798357,,0.001,109.38510346412659,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,3000,4,capped,8,"1,2",0.28369141719304025,0.0020751953125,7.5229883678257465,0.125,2.0794415416798357,,0.001,109.38510727882385,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,3000,8,capped,8,"1,2",0.20251465355977416,0.0,8.308025319129229,0.125,2.0794415416798357,,0.001,109.38510966300964,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,3000,1,single,1,"1,2",1.0,1.0,2.457343464357109e-05,0.125,2.0794415416798357,,0.001,109.38511395454407,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,3000,2,single,1,"1,2",0.9986572316847742,0.9986572265625,0.007190912543137529,0.125,2.0794415416798357,,0.001,109.3851170539856,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,3000,4,single,1,"1,2",0.3232421950669959,0.3232421875,6.763312678784132,0.125,2.0794415416798357,,0.001,109.38511943817139,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,3000,8,single,1,"1,2",0.21911621768958867,0.2191162109375,8.183491349220276,0.125,2.0794415416798357,,0.001,109.38512349128723,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3100,1,capped,8,"1,2",1.0,1.0,9.524844244879205e-06,0.125,2.0794415416798357,0.00011293806264935032,0.001,111.89470195770264,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3200,1,capped,8,"1,2",1.0,1.0,5.163228706805967e-06,0.125,2.0794415416798357,4.220532022611478e-05,0.001,114.20570993423462,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3300,2,capped,8,"1,2",1.0,1.0,0.00017822778318077326,0.125,2.0794415416798357,0.015482699194258957,0.001,116.67701387405396,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3400,1,capped,8,"1,2",1.0,1.0,1.0248623766528908e-05,0.125,2.0794415416798357,0.00016689136312095186,0.001,119.08101081848145,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3500,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.019790219143033028,0.125,2.0794415416798357,1.9222041542341841,0.001,121.58671426773071,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3600,1,capped,8,"1,2",1.0,1.0,1.4586076758860145e-05,0.125,2.0794415416798357,0.00018289377270022366,0.001,124.09303379058838,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3700,1,capped,8,"1,2",1.0,1.0,1.2024224815831985e-05,0.125,2.0794415416798357,0.0002070681111860546,0.001,126.60287094116211,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3800,1,capped,8,"1,2",1.0,1.0,2.4301252778968774e-06,0.125,2.0794415416798357,2.4220930271725123e-05,0.001,129.15131664276123,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3900,1,capped,8,"1,2",1.0,1.0,1.1456192623882089e-05,0.125,2.0794415416798357,0.0001803000335651062,0.001,131.6886384487152,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4000,1,capped,8,"1,2",1.0,1.0,4.082268333149841e-06,0.125,2.0794415416798357,5.073562686639725e-05,0.001,134.24942207336426,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,1,capped,8,"1,2",1.0,1.0,4.26062628733348e-06,0.125,2.0794415416798357,,0.001,146.6859929561615,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,2,capped,8,"1,2",0.9999389657750726,0.9998779296875,0.0003795953753495951,0.125,2.0794415416798357,,0.001,146.6859998703003,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,4,capped,8,"1,2",0.3169860935304314,0.0040283203125,6.433660063892603,0.125,2.0794415416798357,,0.001,146.6860032081604,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,8,capped,8,"1,2",0.21589661156758666,0.0,7.8061212077736855,0.125,2.0794415416798357,,0.001,146.68600630760193,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,1,single,1,"1,2",1.0,1.0,4.308065417291118e-06,0.125,2.0794415416798357,,0.001,146.68601274490356,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,2,single,1,"1,2",0.9993896493688226,0.9993896484375,0.0046462798411255335,0.125,2.0794415416798357,,0.001,146.68601655960083,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,4,single,1,"1,2",0.35473633906804025,0.354736328125,6.347652766853571,0.125,2.0794415416798357,,0.001,146.6860213279724,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,8,single,1,"1,2",0.2309570366051048,0.23095703125,7.1519995629787445,0.125,2.0794415416798357,,0.001,146.6860237121582,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4100,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.0047523449175059795,0.125,2.0794415416798357,0.23155631065507917,0.001,149.2878794670105,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4200,1,capped,8,"1,2",1.0,1.0,1.7602884327061474e-05,0.125,2.0794415416798357,0.00033062275048248863,0.001,151.67344522476196,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4300,2,capped,8,"1,2",1.0,1.0,4.0772679312794935e-06,0.125,2.0794415416798357,4.595855329888787e-05,0.001,154.12522864341736,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4400,1,capped,8,"1,2",1.0,1.0,3.7693553167628124e-06,0.125,2.0794415416798357,4.187326649048764e-05,0.001,156.6183943748474,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4500,1,capped,8,"1,2",1.0,1.0,2.8150670914328657e-06,0.125,2.0794415416798357,3.098151385177159e-05,0.001,159.1612651348114,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4600,2,capped,8,"1,2",1.0,1.0,5.509950642590411e-05,0.125,2.0794415416798357,0.0011764256657685538,0.001,161.68282508850098,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4700,1,capped,8,"1,2",1.0,1.0,1.5913165043457411e-06,0.125,2.0794415416798357,1.931066663585546e-05,0.001,164.17147970199585,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4800,1,capped,8,"1,2",1.0,1.0,5.05021353092161e-06,0.125,2.0794415416798357,5.976244590290832e-05,0.001,166.66186141967773,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4900,1,capped,8,"1,2",1.0,1.0,2.1513326373678865e-06,0.125,2.0794415416798357,2.3247339900328044e-05,0.001,169.13530731201172,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5000,2,capped,8,"1,2",1.0,1.0,0.0003738789528142661,0.125,2.0794415416798357,0.11054023185693097,0.001,171.60950088500977,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,1,capped,8,"1,2",1.0,1.0,5.412969205309537e-06,0.125,2.0794415416798357,,0.001,184.1552746295929,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,2,capped,8,"1,2",0.9998779315501451,0.999755859375,0.0012883816987994123,0.125,2.0794415416798357,,0.001,184.15528059005737,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,4,capped,8,"1,2",0.3418274025898427,0.0037841796875,7.034121576696634,0.125,2.0794415416798357,,0.001,184.1552848815918,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,8,capped,8,"1,2",0.23109436454251409,0.0,7.944278638809919,0.125,2.0794415416798357,,0.001,184.1552882194519,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,1,single,1,"1,2",1.0,1.0,5.415254079821352e-06,0.125,2.0794415416798357,,0.001,184.15529417991638,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,2,single,1,"1,2",0.9998779301531613,0.9998779296875,0.0019202088371628179,0.125,2.0794415416798357,,0.001,184.15529942512512,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,4,single,1,"1,2",0.3494873142335564,0.3494873046875,6.900207851082087,0.125,2.0794415416798357,,0.001,184.1553018093109,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,8,single,1,"1,2",0.23510742897633463,0.235107421875,7.312878459692001,0.125,2.0794415416798357,,0.001,184.15530467033386,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5100,1,capped,8,"1,2,4",1.0,1.0,0.0002444886486046016,0.125,2.0794415416798357,0.0025310087643565407,0.001,186.93089532852173,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5200,2,capped,8,"1,2,4",0.9947916865348816,0.9895833333333334,0.04512873664498329,0.125,2.0794415416798357,0.38115579093446017,0.001,189.527606010437,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5300,1,capped,8,"1,2,4",1.0,1.0,1.2368753232294694e-05,0.125,2.0794415416798357,0.0001573634244441689,0.001,192.12928557395935,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5400,1,capped,8,"1,2,4",1.0,1.0,9.71842382568866e-06,0.125,2.0794415416798357,0.0001680229845530217,0.001,194.70079636573792,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5500,2,capped,8,"1,2,4",0.9973958730697632,0.9947916666666666,0.017885902896523476,0.125,2.0794415416798357,0.7173472997774756,0.001,197.28682136535645,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5600,4,capped,8,"1,2,4",0.6731771230697632,0.11979166666666667,0.6654049754142761,0.125,2.0794415416798357,1.2653283445033223,0.001,199.89835619926453,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5700,1,capped,8,"1,2,4",1.0,1.0,1.2127376066928264e-05,0.125,2.0794415416798357,0.00018411290257387084,0.001,202.45583748817444,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5800,2,capped,8,"1,2,4",1.0,1.0,0.0009809596231207252,0.125,2.0794415416798357,0.031531104573942516,0.001,205.03928923606873,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5900,2,capped,8,"1,2,4",1.0,1.0,0.00028284391737543046,0.125,2.0794415416798357,0.00973604449501789,0.001,207.635324716568,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,6000,4,capped,8,"1,2,4",0.7369791865348816,0.21354166666666666,0.5479538440704346,0.125,2.0794415416798357,0.6976799391553135,0.001,210.17705655097961,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,1,capped,8,"1,2,4",1.0,1.0,5.169317002895468e-06,0.125,2.0794415416798357,,0.001,220.79704666137695,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,2,capped,8,"1,2,4",0.9997558631002903,0.99951171875,0.00133307594830967,0.125,2.0794415416798357,,0.001,220.79705262184143,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,4,capped,8,"1,2,4",0.7412719912827015,0.2181396484375,0.5012720369268209,0.125,2.0794415416798357,,0.001,220.79705715179443,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,8,capped,8,"1,2,4",0.232147220056504,0.0,5.2089137732982635,0.125,2.0794415416798357,,0.001,220.79706072807312,ok
B0E.1,stage_b0e_b01_induction_v8_seed0,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,6000,1,single,1,"1,2,4",1.0,1.0,5.2139176300869394e-06,0.125,2.0794415416798357,,0.001,220.79706478118896,ok
